,Genotype,Num_ID,Isolate,Tray,Time,Image,Lesion.0.m.cx,Lesion.0.m.cy,Lesion.0.m.majoraxis,Lesion.0.m.eccentricity,Lesion.0.m.theta,Lesion.0.s.area,Lesion.0.s.perimeter,Lesion.0.s.radius.mean,Lesion.0.s.radius.sd,Lesion.0.s.radius.min,Lesion.0.s.radius.max,Lesion.red.m.cx,Lesion.red.m.cy,Lesion.red.m.majoraxis,Lesion.red.m.eccentricity,Lesion.red.m.theta,Lesion.grn.m.cx,Lesion.grn.m.cy,Lesion.grn.m.majoraxis,Lesion.grn.m.eccentricity,Lesion.grn.m.theta,Lesion.blu.m.cx,Lesion.blu.m.cy,Lesion.blu.m.majoraxis,Lesion.blu.m.eccentricity,Lesion.blu.m.theta,Lesion.redgrn.m.cx,Lesion.redgrn.m.cy,Lesion.redgrn.m.majoraxis,Lesion.redgrn.m.eccentricity,Lesion.redgrn.m.theta,Lesion.redblu.m.cx,Lesion.redblu.m.cy,Lesion.redblu.m.majoraxis,Lesion.redblu.m.eccentricity,Lesion.redblu.m.theta,Lesion.grnblu.m.cx,Lesion.grnblu.m.cy,Lesion.grnblu.m.majoraxis,Lesion.grnblu.m.eccentricity,Lesion.grnblu.m.theta,Lesion.Bred.m.cx,Lesion.Bred.m.cy,Lesion.Bred.m.majoraxis,Lesion.Bred.m.eccentricity,Lesion.Bred.m.theta,Lesion.Bgrn.m.cx,Lesion.Bgrn.m.cy,Lesion.Bgrn.m.majoraxis,Lesion.Bgrn.m.eccentricity,Lesion.Bgrn.m.theta,Lesion.Bblu.m.cx,Lesion.Bblu.m.cy,Lesion.Bblu.m.majoraxis,Lesion.Bblu.m.eccentricity,Lesion.Bblu.m.theta,Lesion.Bredgrn.m.cx,Lesion.Bredgrn.m.cy,Lesion.Bredgrn.m.majoraxis,Lesion.Bredgrn.m.eccentricity,Lesion.Bredgrn.m.theta,Lesion.Bredblu.m.cx,Lesion.Bredblu.m.cy,Lesion.Bredblu.m.majoraxis,Lesion.Bredblu.m.eccentricity,Lesion.Bredblu.m.theta,Lesion.Bgrnblu.m.cx,Lesion.Bgrnblu.m.cy,Lesion.Bgrnblu.m.majoraxis,Lesion.Bgrnblu.m.eccentricity,Lesion.Bgrnblu.m.theta,Leaf.0.m.cx,Leaf.0.m.cy,Leaf.0.m.majoraxis,Leaf.0.m.eccentricity,Leaf.0.m.theta,Leaf.0.s.area,Leaf.0.s.perimeter,Leaf.0.s.radius.mean,Leaf.0.s.radius.sd,Leaf.0.s.radius.min,Leaf.0.s.radius.max,Leaf.red.m.cx,Leaf.red.m.cy,Leaf.red.m.majoraxis,Leaf.red.m.eccentricity,Leaf.red.m.theta,Leaf.grn.m.cx,Leaf.grn.m.cy,Leaf.grn.m.majoraxis,Leaf.grn.m.eccentricity,Leaf.grn.m.theta,Leaf.blu.m.cx,Leaf.blu.m.cy,Leaf.blu.m.majoraxis,Leaf.blu.m.eccentricity,Leaf.blu.m.theta,Leaf.redgrn.m.cx,Leaf.redgrn.m.cy,Leaf.redgrn.m.majoraxis,Leaf.redgrn.m.eccentricity,Leaf.redgrn.m.theta,Leaf.redblu.m.cx,Leaf.redblu.m.cy,Leaf.redblu.m.majoraxis,Leaf.redblu.m.eccentricity,Leaf.redblu.m.theta,Leaf.grnblu.m.cx,Leaf.grnblu.m.cy,Leaf.grnblu.m.majoraxis,Leaf.grnblu.m.eccentricity,Leaf.grnblu.m.theta,Leaf.Bred.m.cx,Leaf.Bred.m.cy,Leaf.Bred.m.majoraxis,Leaf.Bred.m.eccentricity,Leaf.Bred.m.theta,Leaf.Bgrn.m.cx,Leaf.Bgrn.m.cy,Leaf.Bgrn.m.majoraxis,Leaf.Bgrn.m.eccentricity,Leaf.Bgrn.m.theta,Leaf.Bblu.m.cx,Leaf.Bblu.m.cy,Leaf.Bblu.m.majoraxis,Leaf.Bblu.m.eccentricity,Leaf.Bblu.m.theta,Leaf.Bredgrn.m.cx,Leaf.Bredgrn.m.cy,Leaf.Bredgrn.m.majoraxis,Leaf.Bredgrn.m.eccentricity,Leaf.Bredgrn.m.theta,Leaf.Bredblu.m.cx,Leaf.Bredblu.m.cy,Leaf.Bredblu.m.majoraxis,Leaf.Bredblu.m.eccentricity,Leaf.Bredblu.m.theta,Leaf.Bgrnblu.m.cx,Leaf.Bgrnblu.m.cy,Leaf.Bgrnblu.m.majoraxis,Leaf.Bgrnblu.m.eccentricity,Leaf.Bgrnblu.m.theta,Lesion.Size,Leaf.Size,Lesion.Prop,Leaf.Grn,Leaf.Ylw,Lesion.Grn,Lesion.Ylw,Area.cm,Area.mm,Botrydial_HL,X0,AT1G22410,AT1G22410.1,AT4G39980,AT4G33510,AT5G66120,AT1G48860.CIS2,AT1G48860.CIS1,AT1G48850
44,1.14.1,40,BMM,T1,96,IMG_9527_T1_C_OG.jpg,3308.718029,929.6484161,69.78071167,0.740753132,-0.202946913,2557,172,28.3101572,4.174331251,21.37836235,35.13511402,3308.862108,929.2694619,71.13632606,0.761444226,-0.173443019,3308.603667,929.3965667,72.16237141,0.760867612,-0.181009492,3309.900092,929.1089957,69.0279954,0.755520418,-0.148890194,3307.554154,927.2897906,88.44687965,0.882055435,-0.07333655,3299.899572,929.7786519,79.27476068,0.788857063,-0.320208256,3296.445676,930.9029811,87.7987323,0.794267926,-0.354076421,3307.888805,929.9015942,72.30962828,0.7744621,-0.200595115,3307.756262,930.1246237,73.54418382,0.771815956,-0.212312311,3309.961325,928.9710279,69.26029172,0.787909831,-0.095448245,3296.772494,931.6357046,91.39711211,0.958055024,-0.042962645,3289.495342,937.5813192,65.08000494,0.722278454,-1.00363633,3273.143776,950.4647564,52.87519739,0,1.112983562,3249.301316,900.9097837,374.326331,0.961918402,0.212577767,26902,864,118.1169874,52.42674619,38.15479132,213.6672325,3250.061604,901.1029616,376.6300008,0.965829422,0.222018759,3249.818391,900.702698,373.2118366,0.964259214,0.215310737,3241.20645,900.2300639,386.2824219,0.967043785,0.235049732,3258.309038,907.2501899,392.4992334,0.977191363,0.25869086,3288.373372,907.4996477,273.3981779,0,0.39841355,3274.035346,902.3702735,295.8511035,0.968146017,0.196080726,3250.176656,901.5219939,374.4024413,0.968628763,0.224379633,3249.589144,900.7808603,371.7710284,0.966321885,0.21524413,3243.41692,903.8121445,367.5346225,0.972762747,0.242053122,3263.91713,911.4065161,392.6344463,0.97760496,0.268682238,3241.0046,893.3207295,421.7252873,0,0.371809267,3257.102967,893.7617746,353.923575,0.992470398,0.212999554,2557,26902,0.095048695,18039,5367,108,1476,3.776588576,37.76588576,0,NA,0,1,0,0,0,0,0,0
45,1.14.1,85,1.02.01,T6,96,IMG_9532_T6_C_OG.jpg,3029.570028,1862.897759,47.5733311,0.566255795,-1.382243884,1428,126,20.96371901,2.444688962,14.9078635,26.30239196,3029.816237,1863.164753,47.48503571,0.587053445,-1.368948174,3029.796386,1863.258474,48.38812675,0.589166408,-1.377152193,3029.619671,1862.80483,46.2089284,0.579168611,-1.322634384,3031.313144,1866.057601,50.34852618,0.717493154,-1.297580845,3031.375637,1865.977608,54.31449904,0.687020082,-1.388147976,3031.767795,1866.89328,57.5822129,0.704566285,-1.403110989,3029.997285,1863.133821,48.1605948,0.623100125,-1.359623667,3029.955882,1863.412307,49.57370967,0.622170806,-1.380860744,3029.594897,1862.572124,46.22339582,0.609935644,-1.306254042,3032.553371,1866.191892,58.32099385,0.855028019,-1.342939497,3032.413686,1866.877369,61.84832098,0.760240621,-1.391043558,3034.943725,1874.90367,65.61930777,0.872367694,-1.199353053,3053.226682,1858.616832,383.6307076,0.965157189,-0.114661922,23919,906,120.563343,55.50926186,22.00474509,222.8511,3054.210382,1859.126007,381.2323619,0.96670123,-0.10724101,3052.634996,1858.852073,380.1829496,0.966097834,-0.11365768,3059.800189,1859.135072,387.2450884,0.966866048,-0.093568533,3043.512972,1864.018253,363.8814268,0.962688732,-0.043671963,3029.650147,1840.830246,422.5059872,0.955763616,-0.292093248,3031.290095,1864.274168,325.6426694,0.986453316,-0.137723078,3054.753709,1859.119047,384.8461312,0.968333482,-0.103944903,3052.837448,1858.885908,384.1469301,0.967112743,-0.111656262,3058.347178,1857.853725,363.4241982,0.971481771,-0.092015449,3079.310293,1866.56843,402.0768051,0.97893237,0.023540487,3030.443717,1847.03945,360.1931829,0.918266301,-0.379719671,3027.292876,1863.523445,372.3398562,0,-0.11945521,1428,23919,0.059701493,19723,2356,54,900,3.357825521,33.57825521,0,NA,0,1,0,0,0,0,0,0
46,1.14.1,20,T7,T2,96,IMG_9528_T2_C_OG.jpg,3382.297153,209.5978648,43.58509373,0.651934977,-1.383290147,1124,114,18.48455384,2.032821901,14.81953875,21.54280421,3382.468714,209.8260744,43.30347394,0.653994732,-1.339891475,3382.381538,209.9077466,44.65833257,0.658639381,-1.348465633,3382.703614,209.7970602,43.24966323,0.637246456,-1.275131698,3384.04531,212.5667854,54.26242331,0.803298538,-1.059500548,3383.08108,211.7280534,41.80164997,0.718684348,-1.115407048,3385.035169,223.8834464,73.61707324,0.920744771,-0.747037866,3382.294977,209.4978191,44.48744249,0.677395067,-1.345982159,3382.249747,209.7317693,46.20718018,0.657966307,-1.354902479,3382.653402,208.8922909,43.87396672,0.597075718,-1.234945279,3383.36974,218.2881697,62.1838437,0.943195091,-0.811002132,3381.212063,207.041415,49.96725049,0.802045296,-1.407933092,3378.840197,208.0533147,89.96827075,0.749631694,-1.43070494,3313.71571,249.3830035,317.1570001,0.936644026,-0.32682763,26582,760,103.5864721,37.42348528,50.75357676,172.5616725,3310.09866,251.411821,321.453045,0.944033718,-0.32965011,3310.714783,251.2080289,318.5561025,0.941665754,-0.32725486,3303.174898,255.1051854,331.6125211,0.94872959,-0.319483473,3284.78506,253.1069628,382.872501,0.955667578,-0.395976967,3361.966427,215.9987049,218.3908398,0.863192792,0.392114535,3228.584848,316.3299662,0,0,0.669086022,3311.423497,250.9540957,319.5861994,0.948851593,-0.331821347,3311.449327,251.0356528,318.5762495,0.945065415,-0.330697736,3302.325404,255.9341234,318.3099794,0.964783345,-0.314733094,3294.516989,242.2647898,393.8077866,0.970463437,-0.424580132,3375.373239,206.8020314,185.9451193,0,0.751321991,3115.820123,394.7453555,0,0,0.875632922,1124,26582,0.042284253,23048,2348,64,686,3.731665955,37.31665955,1,NA,0,1,0,0,0,0,0,0
47,1.14.1,62,1.04.04,T2,96,IMG_9528_T2_C_OG.jpg,3358.26353,1459.197939,146.9767558,0.738588951,0.156413325,11160,396,60.33521206,9.731218255,42.85989533,84.73437952,3359.390773,1460.009276,149.5652998,0.748848019,0.148529725,3359.139924,1459.965295,149.9080846,0.749191724,0.155594946,3358.37971,1459.264038,144.0358453,0.728218307,0.204830398,3367.293722,1466.173532,168.5608151,0.813670555,0.092790547,3363.850348,1459.816205,225.2852034,0.922810926,-0.167620404,3368.584873,1463.76768,257.1272941,0.937884741,-0.165917653,3359.332857,1459.260375,149.517711,0.743070844,0.150496364,3359.242087,1459.431455,149.4691642,0.743846513,0.15782183,3357.946068,1459.951912,143.836407,0.737479814,0.228772051,3367.998029,1460.69094,166.4804466,0.787498337,0.114982788,3373.206357,1447.636985,232.2766937,0.954422564,-0.198608725,3391.874143,1447.51286,259.2180379,0.974364262,-0.232350421,3339.174549,1473.443718,305.6413265,0.917803684,0.095565381,26474,783,108.8832419,40.99149396,50.27286113,186.901615,3343.430437,1475.026942,303.2898105,0.919218369,0.099835571,3341.124938,1475.071773,306.4389619,0.920629209,0.099353482,3340.830562,1472.945076,298.9459113,0.913582687,0.094711326,3357.21124,1484.867512,304.7160629,0.938680433,0.102904591,3350.173006,1482.276496,343.407428,0.944439864,0.069443713,3341.541831,1482.849573,348.2661585,0.946664068,0.080456546,3341.604819,1474.868578,311.0193951,0.923132931,0.101111167,3339.464848,1474.997581,312.4621386,0.923864489,0.100661703,3342.153531,1472.473253,286.9036491,0.907779913,0.089662512,3361.834167,1485.818987,302.0184893,0.940144401,0.104330952,3356.774859,1483.113027,360.1003435,0.953993447,0.084974684,3348.18727,1483.61894,365.5497955,0.956306721,0.089024493,11160,26474,0.421545667,1557,9074,0,403,3.716504571,37.16504571,1,NA,0,1,0,0,0,0,0,0
48,1.14.1,19,T7,T6,96,IMG_9532_T6_C_OG.jpg,3096.113872,141.0517598,30.40364283,0.713933532,-0.045965206,483,86,12.29991375,2.380282616,6.854796633,16.80427284,3096.451511,140.3833897,29.45596525,0.694368026,-0.020117773,3096.433328,141.1828959,30.45955843,0.718848227,-0.029694702,3097.055952,139.3541559,30.85143227,0.757365278,-0.050616803,3093.564398,143.5369792,32.71127321,0.860903258,-0.087068458,3094.095013,144.9702132,32.97047749,0.898943971,0.003654939,3094.490458,141.5649664,29.00591381,0.688589444,-0.1216016,3097.197315,139.9492284,29.20046221,0.67580059,0.021829872,3097.309942,141.7162206,31.25622029,0.750826428,-0.074903675,3101.39402,138.9785194,29.25762414,0.916402853,-0.050644874,3140.552289,129.0594473,67.40264233,0,1.28508422,3082.018548,152.5385589,0,0,0.800180356,3090.761304,138.5862943,23.8354724,0,-1.053669895,3102.848683,179.5103845,303.2786907,0.969668664,-0.023298294,16515,680,92.32719229,40.93792905,32.63146173,166.5830669,3098.788,181.5292326,301.7958579,0.971231027,-0.02309655,3098.677481,181.4791673,299.8280822,0.971286106,-0.024401705,3103.549453,182.720144,320.7081093,0.974174866,-0.025321342,3127.740807,165.9095229,294.7578192,0.977637906,0.049775732,3114.884955,169.6818551,280.4257966,0.96840512,0.008190539,3129.841961,161.6431513,276.1301574,0.987360636,0.09996272,3099.01588,182.02335,300.1656759,0.971441684,-0.024879836,3098.795267,182.0408389,300.3404961,0.97193732,-0.026396362,3106.795155,184.1227993,302.0527161,0.980017598,-0.033378085,3126.517539,161.043147,309.6705066,0.994858297,0.080881913,3110.068147,169.8954008,302.5720525,0.968154352,0.001744641,3121.589561,161.8349307,307.4587999,0.981112682,0.061430599,483,16515,0.02924614,15147,312,157,114,2.318428382,23.18428382,1,NA,0,1,0,0,0,0,0,0
49,1.14.1,71,KernB2,T3,72,T3_IMG_9525_C.jpg,1250.673307,1744.632138,36.08627551,0.665963449,0.145588367,753,90,15.07814422,1.892887655,11.82322991,18.95520711,1250.451889,1744.695343,35.55694986,0.658110112,0.118964982,1250.762018,1744.589085,36.39841579,0.66529372,0.127026548,1250.319052,1744.551327,35.17456186,0.639402997,0.100526249,1250.20223,1744.734127,36.08314446,0.639712919,-0.082521636,1251.704619,1745.033073,38.00802385,0.748102123,0.219220591,1253.788156,1744.790948,42.43963035,0.775606293,0.222418122,1249.941743,1744.826197,35.02655198,0.648735513,0.040336922,1250.573424,1744.609867,36.66116394,0.647745502,0.047501971,1249.615362,1745.037009,35.22113819,0.607238608,-0.03045947,1247.588136,1745.595041,37.94573951,0.716591746,-0.575989721,1259.959623,1735.183443,42.32093684,0,0.626264935,1236.088498,1754.241539,21.16881524,0,1.193856917,1269.739852,1734.087226,340.0811484,0.95701846,0.194398536,24832,831,110.9587922,45.50342838,46.4578878,197.1482936,1272.691803,1735.551858,337.9042853,0.959693446,0.193925997,1271.577986,1734.903696,337.8530527,0.958759366,0.194202323,1277.668704,1736.697011,348.353225,0.963968293,0.195033962,1297.516756,1742.381969,343.8754129,0.968890497,0.185198644,1483.753824,1871.43003,0,0,-1.051685329,1273.925748,1739.458305,276.8817655,0.957794028,0.181388189,1279.187474,1736.36212,335.0977435,0.960508469,0.203276015,1276.726413,1735.478407,337.3968599,0.959212517,0.201343332,1288.568981,1737.750213,308.5969761,0.968800963,0.217697122,1355.547884,1752.387272,98.17377955,0,1.472116116,1095.216594,2698.146215,1022.229768,0,0.138357321,1254.935499,1740.098556,348.6190618,0.997411601,0.126269356,753,24832,0.030323776,21707,2372,33,334,3.485995373,34.85995373,0,NA,0,1,0,0,0,0,0,0
50,1.14.1,32,1.04.17,T3,96,IMG_9529_T3_C_OG.jpg,3292.474697,1240.004277,50.15428664,0.630301932,-0.059502081,1403,143,21.18849994,3.827582127,13.57877386,27.97848614,3292.479814,1240.599774,50.75381961,0.634444872,-0.068576075,3292.682063,1240.837195,51.62723636,0.64592237,-0.075554111,3292.052309,1240.553885,49.37009683,0.610490521,-0.031060422,3294.317689,1247.422215,59.12129604,0.831237336,-0.159473846,3293.448291,1241.979981,55.48894514,0.707104541,-0.139615702,3296.584963,1247.746512,67.83651285,0.91777942,-0.254597452,3292.795416,1240.668957,50.40052426,0.588715663,0.063881426,3293.143656,1241.073307,51.8937807,0.606585569,0.022468811,3292.332299,1240.098419,49.45866164,0.557156752,0.228950593,3307.17071,1253.744354,46.22242721,0,-1.247004377,3293.337082,1245.17076,57.63834328,0.745514826,-0.081373117,3391.568246,1440.18855,220.6627965,0,-0.447397249,3249.129946,1255.386543,325.2998578,0.942575522,0.057462026,26411,752,106.1747706,39.94744254,42.38954957,178.6231591,3249.318312,1254.678438,317.3713213,0.94569243,0.052882387,3249.09295,1255.368713,319.4341044,0.944585162,0.055645221,3241.871486,1254.276155,331.8147837,0.95073064,0.060833055,3256.692573,1252.689806,254.7142376,0.954869305,0.03656822,3260.242948,1245.905095,212.2124751,0,-0.078612966,3257.134707,1255.32843,270.7647865,0.949586053,0.01753863,3246.967495,1253.90095,322.4721248,0.947993588,0.053702422,3246.932404,1254.750386,324.989667,0.946502326,0.056933916,3239.480091,1252.953258,322.463969,0.957197985,0.055611952,3279.025168,1258.803597,111.3281349,0,-0.340490964,3247.352516,1237.495613,209.6725496,0,-0.123009453,3249.123857,1252.822072,285.8340445,0.971099105,0.024497432,1403,26411,0.053121805,16555,8318,2,943,3.70766043,37.0766043,0,NA,0,1,0,0,0,0,0,0
51,1.14.1,70,1.03.18,T5,72,T5_IMG_9521_C.jpg,2990.019812,1565.448384,40.91053025,0.680407255,0.425103344,959,102,17.16788808,2.027011264,13.83331944,21.38736894,2990.431952,1565.577471,40.43822834,0.66841814,0.425866698,2990.435165,1565.656947,41.47747442,0.676859082,0.426268999,2990.798796,1565.68201,39.85946488,0.656524966,0.422369081,2993.769514,1567.597475,36.99214209,0.4766176,0.393510926,2990.098512,1565.086408,43.83904427,0.68262129,0.395783127,2992.321883,1566.50651,55.78607809,0.721549228,0.422025704,2990.591335,1565.500728,40.36366785,0.645363071,0.488856742,2990.574483,1565.612882,42.32243356,0.650707277,0.479064683,2990.88159,1565.294231,39.76284466,0.59016475,0.549621612,2994.661983,1567.245257,42.16403717,0.612275342,1.331100224,2988.55101,1564.952079,52.96458496,0.795238933,0.635358919,2983.823027,1523.411952,0,0,-0.787192774,3015.071043,1559.550742,433.6909053,0.97111344,-0.043701592,27955,1009,131.4010022,62.41673728,27.36474742,239.9007886,3021.785868,1559.815546,442.1298112,0.974287783,-0.031937351,3018.796497,1559.710459,438.2872421,0.973283936,-0.037048253,3028.323281,1559.979053,454.1407116,0.976129598,-0.020645056,3073.485684,1559.372401,495.5248015,0.982942805,0.055344414,3831.721666,1628.757687,0,0,-1.492108263,3027.033155,1562.517111,424.2457603,0.98950938,-0.049106074,3022.887029,1560.261785,443.8951521,0.975343044,-0.032958725,3019.637048,1560.125985,440.7521546,0.973908361,-0.037943715,3022.129292,1559.487235,417.3685801,0.98046525,-0.031725951,3090.602378,1554.901667,496.7096029,0.992668415,0.110698616,2779.959109,1527.416961,299.6888273,0,-1.39565451,3051.255937,1568.244588,453.755994,0,-0.036997491,959,27955,0.034305133,24087,2909,146,469,3.924412075,39.24412075,1,NA,0,1,0,0,0,0,0,0
52,1.14.1,21,T7,T1,72,T1_IMG_9519_C.jpg,3348.943262,262.5375887,31.57175645,0.422441027,0.505917437,705,88,14.53223617,0.881065311,12.52104118,16.62088279,3349.157709,262.602261,31.92475012,0.447157709,0.496785424,3348.902651,262.6145504,32.57476167,0.452045746,0.498695823,3349.429858,262.4679205,33.53521025,0.492376663,0.515712662,3349.565824,263.4561572,37.82059601,0.627463984,0.560548386,3352.803306,263.7125985,32.3857646,0.432081513,0.516536423,3351.228522,259.1487836,0,0,-1.451059885,3349.189117,262.9288912,33.29316865,0.500261494,0.557106738,3348.655605,262.662236,35.04309895,0.501200302,0.542449356,3349.489123,262.4943355,38.51738593,0.550512445,0.648247371,3348.440093,267.3147532,49.66762783,0.844750771,0.581519969,3349.263329,270.331449,45.0976133,0.780743572,0.367821458,3352.499199,261.9381164,0,0,-1.406176142,3273.883153,275.094496,383.6361036,0.97034033,-0.169216631,26308,901,119.0882058,52.96391712,43.13541481,214.6536489,3266.00881,276.6520949,388.1420638,0.974775342,-0.168731111,3268.247212,276.3955342,385.0771065,0.973420747,-0.168746231,3257.625199,278.2868181,397.308477,0.978019002,-0.16883621,3254.750645,272.9772533,485.8097594,0.974744083,-0.216301454,3343.859611,258.8161847,232.520542,0.803909424,-0.148628944,5533.98605,-395.3057109,600.1175796,0,1.284100791,3262.108766,277.9093595,393.1713678,0.976769402,-0.167117054,3264.627838,277.5172688,392.0132415,0.974975816,-0.169233175,3249.63554,281.3064699,371.1815254,0.986445987,-0.152392212,3301.649644,244.0518732,487.2435133,0.985741426,-0.191792243,3346.146205,253.2865881,236.3587545,0.792188762,-0.037244313,3573.482402,170.9838406,252.7104867,0,1.239455875,705,26308,0.026797932,24555,1048,236,302,3.693200961,36.93200961,1,NA,0,1,0,0,0,0,0,0
53,1.14.1,9,KernB2,T5,72,T5_IMG_9521_C.jpg,3049.730697,377.2146893,55.34949358,0.742206777,0.253849661,1593,138,22.28407801,3.467775227,16.80222284,28.80512076,3048.753966,377.4840664,56.99078791,0.757149297,0.272742316,3048.798101,377.3126787,57.83929314,0.75734818,0.262903784,3049.124116,378.9289634,53.53373962,0.736701465,0.311334864,3034.965971,375.3174353,58.42832439,0.791895096,0.518330679,3041.49165,376.5769045,64.88336646,0.833152808,0.424477123,2990.561506,375.9471222,84.87703472,0,1.441949608,3047.906346,376.9956778,57.85449083,0.757048033,0.289782435,3048.154646,376.6590532,59.02343287,0.751605068,0.25193202,3048.605149,379.0057917,51.83571259,0.703524759,0.371025657,2921.163039,319.0966958,22.69294245,0,-1.138070654,3030.61767,368.2442108,40.66802086,0.801422446,-1.045227396,3095.787714,402.9996037,0,0,-1.095854619,3137.699553,427.5866357,408.3638538,0.961339557,0.283622367,34016,890,126.4324157,52.65854356,49.74054724,221.8749486,3135.625394,425.8464814,410.8393043,0.965534699,0.291258203,3136.663471,426.7392907,408.3739651,0.964286973,0.287141431,3149.868688,430.7158832,428.794229,0.967365231,0.270164779,3113.217898,416.0175293,431.7656149,0.974584896,0.268690951,2977.19118,358.1972677,0,0,-1.352187334,3080.519476,410.8666775,217.3078139,0,0.740463227,3135.378985,424.718594,405.1156022,0.966084176,0.296422067,3136.818143,426.040018,405.4948873,0.964460751,0.289491273,3152.914123,430.1021791,412.627332,0.967149806,0.263342745,3102.457707,420.2498771,414.1519918,0.979312943,0.222203165,3040.637055,365.76366,0,0,1.561765544,3091.741634,407.1654754,278.4530447,0,0.607323724,1593,34016,0.046830903,21648,9094,4,757,4.77527459,47.7527459,0,NA,0,1,0,0,0,0,0,0
54,1.14.1,75,1.03.18,T3,96,IMG_9529_T3_C_OG.jpg,3323.959881,1740.442793,31.48670317,0.487943459,0.334382424,673,86,14.19314844,1.048470907,12.04746001,16.48542385,3324.087862,1740.356877,31.38810259,0.484296199,0.363868399,3323.977132,1740.133328,32.0211466,0.490531672,0.351003476,3324.172525,1740.105899,30.86246212,0.459200868,0.425802745,3324.419909,1737.66379,34.73210055,0.566182187,0.397318,3324.002383,1741.324348,34.43837259,0.606472095,0.282035742,3323.480083,1739.160037,40.07349785,0.631977116,0.266531397,3324.237126,1740.344367,31.53989445,0.442103747,0.444384823,3324.016308,1739.71312,33.2657296,0.469635386,0.387228574,3324.645256,1740.23091,31.7000237,0.433002557,0.921267589,3325.221254,1736.098623,40.10071433,0.493714067,0.619830363,3321.816038,1742.556232,40.84696836,0.837758639,0.125950206,3332.953197,1752.871885,0,0,-1.051627586,3298.982449,1715.295722,361.6901477,0.964348786,0.14760084,26437,812,112.2888151,46.97784752,40.17105866,197.835715,3296.951189,1714.91897,360.5067769,0.967112155,0.149816793,3297.93023,1714.944389,360.4266982,0.966357768,0.148258206,3291.011898,1713.926779,367.0269353,0.969268211,0.150629696,3265.766657,1712.154067,327.4348705,0.96202607,0.191413826,3659.625921,1810.340396,427.1394673,0,-1.285667338,3299.233767,1712.202204,342.7936383,0.98750567,0.154507592,3291.950794,1713.743807,362.3254246,0.968900354,0.156011117,3294.004278,1713.977247,363.5104243,0.96758955,0.153483066,3282.355274,1712.195715,347.8650684,0.975494631,0.155880345,3296.708564,1736.389893,115.9285424,0,-0.646360741,3371.620744,1755.407682,285.7736048,0,-1.101392438,3299.328996,1707.213063,397.5997213,0,0.174050237,673,26437,0.025456746,23875,1888,27,285,3.711310393,37.11310393,1,NA,0,1,0,0,0,0,0,0
55,1.14.1,50,1.04.17,T1,96,IMG_9527_T1_C_OG.jpg,3269.677536,1137.039855,28.73036172,0.493205839,0.150080161,552,81,12.81624577,1.219498283,9.901234568,15.21280736,3269.65184,1136.995784,28.43235827,0.484452612,0.21372825,3269.662148,1136.924945,29.22743568,0.477042492,0.218916186,3269.912528,1137.09613,28.95901932,0.469154722,0.303597001,3268.485085,1135.569802,35.00008157,0.66171893,0.719403509,3269.588495,1136.600891,26.44061683,0.438846276,0.596467367,3269.015901,1129.853042,46.20116375,0.523498249,0.894775226,3269.744857,1137.279781,28.39219568,0.487382257,0.322887135,3269.938602,1137.253187,30.90686854,0.449416935,0.472330264,3271.287729,1138.266539,31.00892526,0.508161288,0.501752328,3267.446906,1142.555608,63.89090286,0.883310397,0.720837358,3270.102303,1137.706961,26.15835146,0.670811546,1.277927374,3266.066339,1137.12211,9.144525909,0,-0.213590086,3259.321693,1121.064414,292.1913497,0.933439261,-0.083452887,23768,648,93.20594453,31.14399106,47.11175009,146.9268159,3256.406427,1122.02125,288.5147008,0.936530421,-0.081842406,3257.178535,1121.609733,289.8222728,0.936425344,-0.083753315,3254.79197,1122.606606,295.4041182,0.939680614,-0.076723929,3223.305363,1123.455986,261.2817118,0.929775743,-0.091931216,3340.027663,1090.702943,240.4903575,0,0.648461743,3235.192243,1128.708367,232.8577808,0.972499183,-0.071546233,3253.605528,1122.755008,284.0057929,0.935306555,-0.07089696,3254.864657,1122.099779,287.2091414,0.93483382,-0.076112538,3249.076969,1124.749256,276.9174767,0.945087794,-0.04261216,3229.352844,1125.736827,278.3397688,0,-0.084531294,3312.527861,1094.961225,313.8645639,0.896500026,0.113794398,3237.505642,1129.689051,223.3388567,0,-0.063969244,552,23768,0.023224504,22973,227,59,244,3.336627659,33.36627659,0,NA,0,1,0,0,0,0,0,0
